Actual	Predicted	Top1_Prob	Top1_Class	Top2_Prob	Top2_Class	Top3_Prob	Top3_Class
dog	deer	0.6572	deer	0.2768	cat	0.0308	dog
deer	deer	0.9880	deer	0.0064	bird	0.0024	plane
truck	ship	0.6619	ship	0.1275	deer	0.1139	truck
ship	plane	0.4650	plane	0.2175	bird	0.1203	deer
dog	dog	0.5369	dog	0.2218	horse	0.1487	cat
cat	horse	0.4121	horse	0.3970	deer	0.0780	frog
truck	truck	0.7341	truck	0.1092	dog	0.0706	plane
cat	cat	0.5436	cat	0.4427	deer	0.0068	plane
dog	cat	0.5348	cat	0.4330	dog	0.0160	bird
horse	horse	0.8763	horse	0.1085	deer	0.0090	dog
car	ship	0.3797	ship	0.3662	plane	0.1268	car
ship	cat	0.5951	cat	0.2171	ship	0.1081	deer
dog	dog	0.3707	dog	0.3365	cat	0.1436	bird
ship	deer	0.5515	deer	0.4231	ship	0.0081	plane
frog	frog	0.9870	frog	0.0076	cat	0.0017	plane
bird	deer	0.7964	deer	0.1351	ship	0.0226	cat
dog	dog	0.5648	dog	0.1304	deer	0.1202	cat
car	ship	0.5597	ship	0.1766	car	0.1046	deer
cat	cat	0.4529	cat	0.4185	bird	0.0704	plane
plane	deer	0.9554	deer	0.0156	plane	0.0092	cat
deer	deer	0.6383	deer	0.3531	cat	0.0048	dog
car	deer	0.9806	deer	0.0162	cat	0.0012	plane
truck	deer	0.9756	deer	0.0219	ship	0.0014	plane
dog	deer	0.4606	deer	0.4524	bird	0.0416	cat
deer	deer	0.5424	deer	0.3195	cat	0.0382	frog
truck	truck	0.7073	truck	0.2899	ship	0.0017	plane
bird	bird	0.9998	bird	0.0001	plane	0.0001	dog
car	car	0.9839	car	0.0061	plane	0.0042	ship
deer	deer	0.9856	deer	0.0057	cat	0.0045	bird
bird	cat	0.3301	cat	0.3082	deer	0.2148	ship
dog	dog	0.6451	dog	0.1778	bird	0.1428	horse
truck	truck	0.7023	truck	0.1703	ship	0.0403	car
ship	cat	0.5413	cat	0.2260	ship	0.1112	deer
horse	dog	0.8400	dog	0.0989	bird	0.0421	horse
bird	cat	0.4889	cat	0.2346	deer	0.1834	bird
car	deer	0.9153	deer	0.0225	horse	0.0194	bird
frog	deer	0.8546	deer	0.0640	ship	0.0560	cat
truck	cat	0.4736	cat	0.2143	truck	0.0863	dog
horse	deer	0.5214	deer	0.4002	horse	0.0338	dog
cat	cat	0.9994	cat	0.0005	dog	0.0000	deer
frog	cat	0.9273	cat	0.0212	bird	0.0169	plane
dog	cat	0.4658	cat	0.2692	deer	0.1270	plane
ship	ship	0.9984	ship	0.0004	deer	0.0003	plane
plane	ship	0.9766	ship	0.0164	plane	0.0026	deer
bird	bird	0.9960	bird	0.0016	frog	0.0013	plane
bird	cat	0.6173	cat	0.3229	plane	0.0372	bird
deer	deer	0.9263	deer	0.0424	cat	0.0134	ship
truck	cat	0.8610	cat	0.0972	car	0.0200	dog
plane	cat	0.5571	cat	0.3313	deer	0.0293	bird
dog	dog	0.8709	dog	0.0986	cat	0.0226	bird
dog	dog	0.6167	dog	0.2331	cat	0.1241	horse
deer	deer	0.9871	deer	0.0088	cat	0.0018	ship
bird	ship	0.3048	ship	0.2647	bird	0.2361	cat
cat	bird	0.5971	bird	0.1891	cat	0.1579	deer
car	car	0.9732	car	0.0099	ship	0.0070	truck
plane	plane	0.5818	plane	0.2052	bird	0.0779	cat
cat	cat	0.5173	cat	0.3494	deer	0.0642	plane
plane	ship	0.6668	ship	0.1888	plane	0.1141	cat
deer	deer	0.7988	deer	0.1403	cat	0.0398	bird
deer	cat	0.8094	cat	0.0981	bird	0.0459	plane
truck	cat	0.5580	cat	0.2835	frog	0.1378	deer
car	deer	0.5001	deer	0.1764	dog	0.1654	cat
cat	bird	0.4231	bird	0.3128	cat	0.2269	frog
cat	bird	0.4432	bird	0.2544	ship	0.2393	cat
plane	deer	0.6039	deer	0.1496	ship	0.1001	cat
bird	cat	0.9276	cat	0.0352	dog	0.0134	frog
car	bird	0.7470	bird	0.1083	cat	0.0468	deer
car	cat	0.7968	cat	0.1619	frog	0.0169	deer
plane	ship	0.8813	ship	0.0980	deer	0.0156	plane
deer	deer	0.4991	deer	0.1913	cat	0.1433	dog
car	deer	0.6823	deer	0.2747	ship	0.0145	cat
truck	ship	0.4704	ship	0.4511	deer	0.0294	cat
deer	deer	0.6383	deer	0.1335	plane	0.1042	cat
ship	ship	0.9900	ship	0.0082	plane	0.0006	cat
car	deer	0.4426	deer	0.4190	car	0.0375	ship
car	cat	0.9685	cat	0.0193	dog	0.0093	ship
car	ship	0.6141	ship	0.1292	plane	0.1072	deer
dog	cat	0.5330	cat	0.1925	dog	0.0875	deer
truck	ship	0.7423	ship	0.2385	truck	0.0068	cat
ship	plane	0.8878	plane	0.0840	ship	0.0084	bird
car	deer	0.5442	deer	0.2101	frog	0.1037	plane
frog	frog	1.0000	frog	0.0000	ship	0.0000	cat
horse	horse	0.9986	horse	0.0014	dog	0.0000	deer
bird	cat	0.6271	cat	0.3168	bird	0.0241	frog
truck	cat	0.3947	cat	0.3667	plane	0.1473	ship
truck	frog	0.3206	frog	0.2094	cat	0.1693	plane
horse	horse	0.4627	horse	0.3030	cat	0.1437	deer
ship	deer	0.3323	deer	0.2308	cat	0.1953	plane
ship	ship	0.9211	ship	0.0426	plane	0.0186	deer
car	cat	0.6886	cat	0.0961	bird	0.0477	car
truck	cat	0.3167	cat	0.2869	deer	0.1560	ship
horse	horse	0.8442	horse	0.1432	deer	0.0068	dog
ship	ship	0.6651	ship	0.3058	deer	0.0096	cat
truck	ship	0.8168	ship	0.1062	cat	0.0373	deer
car	car	0.9998	car	0.0001	ship	0.0001	plane
frog	cat	0.8656	cat	0.0393	deer	0.0279	plane
frog	frog	0.2970	frog	0.2729	cat	0.2571	plane
cat	cat	0.9952	cat	0.0025	dog	0.0017	frog
cat	cat	0.9985	cat	0.0010	deer	0.0005	dog
car	cat	0.4529	cat	0.3013	frog	0.0840	car
cat	cat	0.9964	cat	0.0023	dog	0.0003	bird
plane	ship	0.9992	ship	0.0003	truck	0.0002	car
ship	ship	0.4246	ship	0.2414	deer	0.2150	cat
ship	ship	0.7612	ship	0.0941	plane	0.0647	deer
cat	cat	0.4198	cat	0.3653	deer	0.1115	plane
frog	deer	0.5022	deer	0.3834	bird	0.0590	cat
frog	cat	0.4481	cat	0.2817	frog	0.1340	bird
horse	horse	0.9771	horse	0.0196	dog	0.0025	deer
car	ship	0.7451	ship	0.2255	plane	0.0101	truck
plane	bird	0.6950	bird	0.1943	cat	0.1053	plane
horse	bird	0.2403	bird	0.2140	deer	0.1688	cat
frog	frog	0.4464	frog	0.3984	bird	0.0687	deer
deer	deer	0.9971	deer	0.0016	cat	0.0006	bird
ship	ship	0.4982	ship	0.2739	frog	0.0744	cat
bird	plane	0.2983	plane	0.2783	cat	0.2324	bird
plane	plane	0.9729	plane	0.0138	bird	0.0070	cat
frog	bird	0.4045	bird	0.2735	frog	0.2338	cat
frog	cat	0.9837	cat	0.0125	frog	0.0018	dog
ship	deer	0.4985	deer	0.2201	cat	0.2133	plane
frog	frog	0.6229	frog	0.3463	bird	0.0219	cat
cat	dog	0.3543	dog	0.2399	horse	0.1142	cat
car	plane	0.6259	plane	0.1185	deer	0.1176	car
car	plane	0.5969	plane	0.3594	car	0.0182	truck
ship	plane	0.4448	plane	0.1806	ship	0.1640	cat
frog	frog	0.9975	frog	0.0007	dog	0.0005	cat
horse	cat	0.9334	cat	0.0318	bird	0.0119	dog
plane	plane	0.9961	plane	0.0026	bird	0.0010	ship
dog	frog	0.5244	frog	0.2029	cat	0.1561	bird
deer	horse	0.7812	horse	0.1779	deer	0.0330	dog
cat	cat	0.9408	cat	0.0513	deer	0.0036	bird
bird	plane	0.3841	plane	0.3179	bird	0.2844	cat
car	cat	0.9774	cat	0.0160	bird	0.0027	dog
horse	horse	0.9921	horse	0.0062	deer	0.0010	cat
ship	ship	0.9975	ship	0.0015	cat	0.0007	plane
bird	cat	0.5440	cat	0.4323	deer	0.0207	dog
plane	deer	0.2871	deer	0.2429	ship	0.2113	plane
car	dog	0.3285	dog	0.1953	deer	0.1708	ship
horse	horse	0.9870	horse	0.0065	deer	0.0062	dog
deer	cat	0.8474	cat	0.0648	bird	0.0497	dog
ship	ship	0.6167	ship	0.2500	frog	0.0815	plane
horse	deer	0.9016	deer	0.0453	horse	0.0425	dog
frog	frog	0.9125	frog	0.0433	deer	0.0270	cat
frog	bird	0.5502	bird	0.3268	cat	0.1076	frog
horse	horse	0.9878	horse	0.0069	deer	0.0030	dog
plane	plane	0.8702	plane	0.0880	bird	0.0124	cat
frog	plane	0.9811	plane	0.0101	bird	0.0058	cat
deer	cat	0.6906	cat	0.2144	deer	0.0513	bird
truck	horse	0.3476	horse	0.3335	truck	0.1759	ship
bird	bird	0.5047	bird	0.2611	frog	0.1242	cat
cat	cat	0.4743	cat	0.4425	frog	0.0544	deer
bird	cat	0.5653	cat	0.3212	dog	0.1076	bird
car	deer	0.4601	deer	0.3996	cat	0.0576	bird
cat	cat	0.7640	cat	0.1915	dog	0.0194	horse
ship	ship	0.5200	ship	0.3658	deer	0.0698	frog
frog	frog	0.8822	frog	0.0976	cat	0.0102	dog
ship	ship	0.5973	ship	0.3009	deer	0.0664	cat
car	ship	0.4088	ship	0.2596	plane	0.1643	cat
truck	cat	0.2841	cat	0.2518	deer	0.1246	plane
frog	deer	0.5891	deer	0.1917	cat	0.1653	plane
horse	horse	0.7587	horse	0.1294	cat	0.0532	dog
frog	deer	0.6952	deer	0.2516	cat	0.0326	frog
dog	deer	0.4449	deer	0.3772	cat	0.1368	dog
plane	deer	0.9022	deer	0.0374	cat	0.0196	bird
frog	frog	0.9993	frog	0.0005	deer	0.0001	ship
plane	cat	0.6688	cat	0.1596	plane	0.0632	dog
car	cat	0.3741	cat	0.2335	deer	0.1566	horse
cat	cat	0.9150	cat	0.0457	ship	0.0202	bird
car	car	0.9571	car	0.0337	cat	0.0046	dog
car	plane	0.8666	plane	0.0592	ship	0.0343	frog
dog	bird	0.7316	bird	0.2587	dog	0.0078	cat
cat	cat	0.7097	cat	0.1194	dog	0.0830	frog
deer	deer	0.9997	deer	0.0002	cat	0.0000	bird
cat	cat	0.9179	cat	0.0453	deer	0.0155	dog
cat	cat	0.9063	cat	0.0342	deer	0.0196	plane
ship	ship	0.5566	ship	0.3695	deer	0.0386	bird
car	frog	0.6423	frog	0.1253	cat	0.1169	deer
frog	cat	0.9895	cat	0.0057	dog	0.0019	bird
frog	frog	0.9965	frog	0.0016	ship	0.0014	cat
car	deer	0.6251	deer	0.1281	plane	0.1039	cat
ship	ship	0.7319	ship	0.1232	deer	0.0685	cat
ship	cat	0.3372	cat	0.2789	deer	0.2348	ship
frog	frog	0.9654	frog	0.0304	cat	0.0027	deer
bird	deer	0.6391	deer	0.2282	cat	0.1247	dog
horse	deer	0.5545	deer	0.4171	horse	0.0088	dog
deer	deer	0.9981	deer	0.0007	cat	0.0005	ship
frog	ship	0.4036	ship	0.2319	deer	0.1886	cat
ship	cat	0.7933	cat	0.1025	frog	0.0403	deer
truck	cat	0.8400	cat	0.1213	truck	0.0166	dog
cat	cat	0.8343	cat	0.0548	bird	0.0500	deer
cat	cat	0.8670	cat	0.1002	deer	0.0174	dog
dog	cat	0.6240	cat	0.3243	deer	0.0365	dog
dog	dog	0.7891	dog	0.1634	horse	0.0288	cat
cat	deer	0.6697	deer	0.1699	cat	0.0635	frog
car	ship	0.5152	ship	0.3341	car	0.0848	plane
deer	deer	0.9941	deer	0.0033	cat	0.0007	ship
car	ship	0.8845	ship	0.0450	car	0.0230	frog
truck	ship	0.6949	ship	0.1151	deer	0.0654	plane
dog	bird	0.7991	bird	0.1770	cat	0.0116	dog
car	deer	0.4008	deer	0.3866	cat	0.1264	dog
horse	horse	0.9692	horse	0.0092	dog	0.0074	deer
horse	deer	0.5843	deer	0.2842	horse	0.0584	cat
horse	cat	0.7656	cat	0.0824	bird	0.0555	deer
dog	dog	0.6409	dog	0.1438	deer	0.1180	cat
bird	bird	0.6118	bird	0.3713	cat	0.0101	frog
cat	cat	0.7379	cat	0.1455	plane	0.0397	deer
cat	cat	0.6922	cat	0.1275	deer	0.0645	plane
frog	cat	0.7265	cat	0.1683	plane	0.0322	deer
frog	frog	0.5475	frog	0.2240	deer	0.1683	cat
frog	frog	0.7939	frog	0.1748	bird	0.0132	cat
deer	deer	0.6223	deer	0.1694	bird	0.0704	plane
plane	plane	0.9650	plane	0.0292	ship	0.0021	cat
horse	deer	0.3873	deer	0.3183	bird	0.2487	horse
car	ship	0.8214	ship	0.0778	car	0.0402	deer
horse	deer	0.9521	deer	0.0305	horse	0.0130	dog
cat	frog	0.4371	frog	0.3468	cat	0.0960	deer
plane	plane	0.8224	plane	0.0732	ship	0.0630	deer
ship	cat	0.8691	cat	0.0455	ship	0.0349	bird
car	cat	0.7982	cat	0.0740	car	0.0665	truck
bird	deer	0.7821	deer	0.1932	bird	0.0156	cat
deer	deer	0.9069	deer	0.0562	cat	0.0307	frog
car	ship	0.4222	ship	0.2040	plane	0.1547	cat
bird	cat	0.5579	cat	0.3018	bird	0.0725	frog
bird	bird	0.5426	bird	0.4004	deer	0.0333	cat
deer	deer	0.9742	deer	0.0195	ship	0.0022	bird
truck	truck	0.5190	truck	0.3335	ship	0.0667	plane
ship	deer	0.3535	deer	0.2380	ship	0.2206	cat
bird	bird	0.5535	bird	0.3112	deer	0.1054	cat
ship	ship	0.9360	ship	0.0299	cat	0.0163	deer
horse	deer	0.9992	deer	0.0004	horse	0.0002	bird
frog	cat	0.4494	cat	0.2705	dog	0.1555	deer
cat	cat	0.6265	cat	0.1367	deer	0.0969	ship
deer	cat	0.5175	cat	0.2217	plane	0.1113	deer
horse	horse	0.9870	horse	0.0038	dog	0.0035	bird
bird	bird	0.9475	bird	0.0213	cat	0.0142	frog
cat	plane	0.5607	plane	0.3103	cat	0.0598	deer
car	frog	0.9413	frog	0.0332	ship	0.0141	cat
dog	cat	0.6174	cat	0.2356	bird	0.1140	dog
cat	deer	0.8801	deer	0.0609	cat	0.0306	bird
plane	plane	0.8088	plane	0.1598	bird	0.0198	ship
deer	deer	0.9912	deer	0.0064	bird	0.0013	horse
cat	plane	0.3722	plane	0.3391	deer	0.2383	bird
deer	deer	0.9605	deer	0.0310	cat	0.0033	bird
truck	ship	0.6215	ship	0.1236	deer	0.1057	plane
deer	deer	0.9202	deer	0.0534	cat	0.0183	frog
horse	deer	0.8071	deer	0.1587	cat	0.0116	frog
truck	deer	0.4657	deer	0.3168	ship	0.1639	cat
car	deer	0.6018	deer	0.2241	cat	0.0752	dog
horse	horse	0.4953	horse	0.3329	dog	0.1517	deer
ship	ship	0.9881	ship	0.0034	plane	0.0033	deer
cat	cat	0.9763	cat	0.0133	dog	0.0092	bird
car	deer	0.5156	deer	0.2458	ship	0.1068	plane
ship	ship	0.9927	ship	0.0049	frog	0.0016	deer
cat	bird	0.3531	bird	0.3513	deer	0.2429	cat
bird	deer	0.9128	deer	0.0312	bird	0.0252	cat
dog	dog	0.6469	dog	0.3441	cat	0.0029	frog
horse	horse	0.9768	horse	0.0108	deer	0.0078	dog
bird	bird	0.9962	bird	0.0021	dog	0.0010	horse
horse	deer	0.4684	deer	0.3642	horse	0.0728	dog
truck	deer	0.8840	deer	0.0827	ship	0.0174	cat
frog	cat	0.6649	cat	0.0966	ship	0.0664	deer
ship	ship	0.3620	ship	0.3522	cat	0.2105	deer
frog	bird	0.7448	bird	0.1738	frog	0.0500	plane
ship	ship	0.8842	ship	0.0437	cat	0.0317	deer
frog	deer	0.3716	deer	0.2710	frog	0.1849	plane
dog	cat	0.4754	cat	0.3080	deer	0.1200	frog
truck	ship	0.7788	ship	0.2163	truck	0.0027	cat
plane	ship	0.7134	ship	0.1227	plane	0.0937	deer
deer	deer	0.9906	deer	0.0052	frog	0.0010	bird
ship	ship	0.6476	ship	0.3116	deer	0.0117	cat
dog	dog	0.8142	dog	0.1178	bird	0.0608	cat
frog	deer	0.5919	deer	0.3368	cat	0.0348	dog
deer	dog	0.6605	dog	0.1207	cat	0.1095	horse
cat	cat	0.8487	cat	0.0925	deer	0.0296	dog
ship	ship	0.9608	ship	0.0202	cat	0.0159	deer
plane	deer	0.3404	deer	0.3304	ship	0.1996	plane
deer	deer	0.9959	deer	0.0022	cat	0.0014	bird
ship	ship	0.9927	ship	0.0037	deer	0.0024	cat
frog	frog	0.5464	frog	0.3772	cat	0.0270	bird
horse	deer	0.9942	deer	0.0049	horse	0.0004	dog
bird	frog	0.6143	frog	0.2898	bird	0.0501	ship
horse	deer	0.6147	deer	0.2409	bird	0.0719	cat
car	car	0.6892	car	0.1483	cat	0.0489	ship
horse	cat	0.4064	cat	0.3076	horse	0.1676	dog
deer	deer	0.9964	deer	0.0029	cat	0.0003	bird
car	deer	0.6375	deer	0.2001	car	0.0758	plane
bird	bird	0.4803	bird	0.3965	cat	0.0654	plane
deer	deer	0.9888	deer	0.0071	plane	0.0030	cat
bird	bird	0.9993	bird	0.0005	plane	0.0001	cat
bird	plane	0.4719	plane	0.3565	deer	0.1074	bird
ship	ship	0.7936	ship	0.1790	deer	0.0110	cat
horse	horse	0.9991	horse	0.0008	dog	0.0000	bird
bird	cat	0.8177	cat	0.0619	plane	0.0515	bird
bird	plane	0.6763	plane	0.2285	bird	0.0625	cat
frog	dog	0.5301	dog	0.3998	horse	0.0448	deer
horse	cat	0.7318	cat	0.1408	ship	0.0710	horse
dog	deer	0.6861	deer	0.2984	horse	0.0073	cat
frog	cat	0.8394	cat	0.1043	frog	0.0350	deer
ship	ship	0.9205	ship	0.0293	deer	0.0291	plane
truck	truck	0.3811	truck	0.1791	cat	0.1310	dog
truck	ship	0.9498	ship	0.0156	frog	0.0108	deer
frog	cat	0.6978	cat	0.2740	frog	0.0133	bird
dog	dog	0.9171	dog	0.0418	bird	0.0174	cat
bird	deer	0.5506	deer	0.2954	bird	0.1492	plane
truck	deer	0.7758	deer	0.1366	cat	0.0340	ship
ship	ship	0.5321	ship	0.4296	deer	0.0171	cat
horse	horse	0.9110	horse	0.0632	deer	0.0253	dog
bird	bird	0.5078	bird	0.3983	deer	0.0476	cat
cat	bird	0.9650	bird	0.0177	cat	0.0086	deer
cat	cat	0.5377	cat	0.2224	plane	0.1774	deer
horse	bird	0.5181	bird	0.2855	horse	0.1235	deer
deer	deer	0.7866	deer	0.1166	cat	0.0504	horse
cat	cat	0.9900	cat	0.0061	bird	0.0015	plane
bird	bird	0.7515	bird	0.1889	cat	0.0192	plane
car	ship	0.9916	ship	0.0030	plane	0.0015	cat
truck	cat	0.3959	cat	0.1988	deer	0.1696	ship
plane	bird	0.6205	bird	0.1556	plane	0.0919	cat
car	car	0.9982	car	0.0006	frog	0.0004	cat
dog	cat	0.8236	cat	0.0915	bird	0.0793	dog
cat	cat	0.7018	cat	0.2789	deer	0.0076	dog
bird	bird	0.9955	bird	0.0026	plane	0.0011	cat
frog	deer	0.9366	deer	0.0304	cat	0.0136	plane
dog	cat	0.8860	cat	0.0678	dog	0.0456	deer
truck	truck	0.5636	truck	0.1399	cat	0.1344	frog
car	cat	0.8453	cat	0.1149	frog	0.0351	bird
dog	cat	0.7535	cat	0.1055	deer	0.0767	dog
deer	dog	0.6999	dog	0.1653	cat	0.0865	deer
cat	cat	0.5551	cat	0.2894	bird	0.1017	frog
frog	cat	0.9653	cat	0.0172	dog	0.0100	bird
bird	cat	0.4572	cat	0.4435	bird	0.0609	frog
ship	deer	0.9820	deer	0.0054	ship	0.0053	plane
truck	deer	0.9071	deer	0.0514	ship	0.0294	cat
horse	horse	0.9941	horse	0.0050	dog	0.0004	bird
ship	deer	0.9813	deer	0.0060	ship	0.0034	plane
plane	deer	0.9607	deer	0.0143	ship	0.0081	cat
ship	deer	0.9845	deer	0.0109	ship	0.0035	cat
truck	deer	0.6625	deer	0.1411	ship	0.0920	truck
car	frog	0.8972	frog	0.0665	cat	0.0158	plane
bird	bird	0.9413	bird	0.0288	cat	0.0143	deer
dog	dog	0.5945	dog	0.3731	cat	0.0122	deer
horse	cat	0.5786	cat	0.1812	bird	0.1395	dog
bird	bird	0.3789	bird	0.3628	deer	0.1148	frog
plane	ship	0.3079	ship	0.2593	cat	0.2263	plane
frog	frog	0.9855	frog	0.0065	cat	0.0052	bird
frog	frog	0.8654	frog	0.1278	deer	0.0035	cat
car	deer	0.8001	deer	0.0965	bird	0.0605	cat
frog	frog	0.9564	frog	0.0098	plane	0.0095	cat
cat	cat	0.8817	cat	0.0727	deer	0.0198	dog
car	cat	0.5391	cat	0.2515	frog	0.1197	deer
dog	cat	0.8220	cat	0.1019	bird	0.0490	dog
plane	cat	0.2870	cat	0.2508	deer	0.2260	plane
cat	deer	0.5274	deer	0.4245	cat	0.0201	bird
horse	deer	0.9811	deer	0.0141	cat	0.0022	dog
deer	ship	0.3271	ship	0.3046	cat	0.1961	deer
frog	cat	0.8305	cat	0.0658	frog	0.0407	deer
dog	dog	0.7820	dog	0.1263	cat	0.0516	deer
frog	bird	0.7254	bird	0.1293	frog	0.0850	cat
deer	deer	0.9936	deer	0.0033	ship	0.0022	cat
ship	ship	0.8677	ship	0.0651	deer	0.0299	cat
cat	cat	0.5577	cat	0.2488	deer	0.1432	plane
deer	deer	0.9993	deer	0.0005	bird	0.0001	ship
dog	cat	0.6127	cat	0.2244	deer	0.0904	bird
dog	dog	0.9580	dog	0.0291	horse	0.0105	bird
plane	plane	0.9607	plane	0.0356	deer	0.0020	bird
frog	deer	0.8888	deer	0.0856	cat	0.0087	ship
frog	frog	0.4399	frog	0.3234	cat	0.1558	bird
horse	horse	0.8722	horse	0.0570	deer	0.0441	dog
dog	cat	0.8633	cat	0.0865	dog	0.0403	deer
plane	plane	0.7931	plane	0.1045	cat	0.0419	ship
truck	deer	0.6802	deer	0.2484	ship	0.0337	cat
truck	deer	0.6380	deer	0.1499	ship	0.0948	cat
frog	frog	0.4165	frog	0.3832	cat	0.1016	deer
car	ship	0.8013	ship	0.1140	deer	0.0350	plane
plane	plane	0.8701	plane	0.0713	bird	0.0260	cat
deer	deer	0.8233	deer	0.0638	cat	0.0589	plane
frog	frog	1.0000	frog	0.0000	cat	0.0000	ship
cat	bird	0.8262	bird	0.1042	cat	0.0214	dog
frog	cat	0.4050	cat	0.3983	bird	0.1199	deer
truck	cat	0.7779	cat	0.0577	bird	0.0560	dog
cat	bird	0.4140	bird	0.2758	cat	0.1799	frog
frog	frog	0.5954	frog	0.2204	cat	0.1230	deer
frog	cat	0.9817	cat	0.0088	frog	0.0062	dog
ship	bird	0.7519	bird	0.0914	ship	0.0800	frog
bird	bird	0.8827	bird	0.0436	plane	0.0253	deer
car	cat	0.5458	cat	0.3380	deer	0.0909	dog
plane	plane	0.7706	plane	0.1195	ship	0.0515	cat
car	car	0.8735	car	0.0577	frog	0.0346	plane
truck	frog	0.5986	frog	0.1615	ship	0.1512	truck
cat	cat	0.9963	cat	0.0020	dog	0.0014	bird
horse	cat	0.9119	cat	0.0391	dog	0.0246	bird
deer	deer	0.4009	deer	0.2508	cat	0.2224	bird
cat	cat	0.9904	cat	0.0041	dog	0.0037	deer
plane	plane	0.5813	plane	0.1542	ship	0.1512	cat
bird	bird	0.9721	bird	0.0276	plane	0.0002	ship
horse	horse	0.9708	horse	0.0220	deer	0.0060	dog
frog	frog	0.5180	frog	0.2796	bird	0.1662	cat
deer	deer	0.9981	deer	0.0008	ship	0.0007	horse
cat	cat	0.4364	cat	0.4171	bird	0.1066	dog
plane	deer	0.4032	deer	0.2757	cat	0.2246	frog
ship	ship	0.6282	ship	0.1687	cat	0.1258	deer
bird	ship	0.5665	ship	0.2576	deer	0.1056	cat
plane	cat	0.8984	cat	0.0451	dog	0.0349	deer
plane	deer	0.7780	deer	0.1202	ship	0.0606	plane
truck	ship	0.3492	ship	0.2987	deer	0.1088	truck
frog	cat	0.6161	cat	0.1764	deer	0.1094	dog
frog	deer	0.4425	deer	0.3873	frog	0.0749	cat
frog	deer	0.7737	deer	0.1960	cat	0.0089	dog
ship	ship	0.3965	ship	0.3050	cat	0.2443	plane
horse	deer	0.4151	deer	0.3520	cat	0.1235	bird
deer	cat	0.6195	cat	0.2675	plane	0.0566	deer
car	ship	0.6630	ship	0.2644	car	0.0335	frog
ship	deer	0.9103	deer	0.0577	cat	0.0155	ship
car	car	0.9940	car	0.0027	ship	0.0010	plane
bird	cat	0.5224	cat	0.2271	bird	0.1588	deer
bird	bird	0.5524	bird	0.1471	cat	0.0948	deer
deer	deer	0.6521	deer	0.2813	cat	0.0320	bird
ship	ship	0.5325	ship	0.2749	plane	0.1071	cat
dog	dog	0.5791	dog	0.4146	cat	0.0050	bird
bird	bird	0.7526	bird	0.2299	plane	0.0055	frog
frog	frog	0.9061	frog	0.0459	deer	0.0314	cat
dog	cat	0.8500	cat	0.1062	deer	0.0294	bird
cat	cat	0.4219	cat	0.2472	bird	0.1689	frog
truck	deer	0.6596	deer	0.2584	ship	0.0431	cat
car	deer	0.6633	deer	0.1603	ship	0.1226	cat
plane	plane	0.9434	plane	0.0221	cat	0.0130	bird
horse	deer	0.3938	deer	0.3083	cat	0.1367	horse
bird	plane	0.6594	plane	0.2759	bird	0.0320	deer
deer	cat	0.5706	cat	0.3016	deer	0.0660	bird
deer	deer	0.9996	deer	0.0002	cat	0.0000	frog
plane	plane	0.4857	plane	0.2488	cat	0.1072	deer
plane	ship	0.6184	ship	0.2880	deer	0.0749	plane
frog	cat	0.5055	cat	0.2211	plane	0.0773	deer
bird	deer	0.8403	deer	0.1388	bird	0.0067	cat
bird	bird	0.9598	bird	0.0227	plane	0.0150	cat
deer	deer	0.9996	deer	0.0001	bird	0.0001	dog
plane	cat	0.5220	cat	0.2219	ship	0.1270	plane
dog	deer	0.4374	deer	0.3978	cat	0.1625	dog
truck	deer	0.5600	deer	0.2987	ship	0.0486	cat
horse	cat	0.5744	cat	0.3547	dog	0.0446	deer
car	plane	0.5215	plane	0.3879	ship	0.0651	car
ship	cat	0.3609	cat	0.3321	ship	0.1385	deer
deer	deer	0.7232	deer	0.1307	cat	0.0621	bird
dog	dog	0.5846	dog	0.1841	horse	0.0973	frog
dog	frog	0.5028	frog	0.3530	bird	0.0826	dog
truck	deer	0.7246	deer	0.1649	ship	0.0556	plane
ship	deer	0.4157	deer	0.3674	ship	0.1251	horse
dog	cat	0.6174	cat	0.2562	dog	0.0905	deer
horse	cat	0.3709	cat	0.2863	deer	0.1566	bird
ship	ship	0.9974	ship	0.0006	plane	0.0005	frog
plane	ship	0.9108	ship	0.0545	deer	0.0314	plane
truck	dog	0.4359	dog	0.3125	cat	0.1751	deer
ship	deer	0.7364	deer	0.1155	cat	0.0481	ship
truck	ship	0.5519	ship	0.2839	truck	0.0521	frog
car	deer	0.7537	deer	0.1150	plane	0.0455	car
frog	frog	0.5716	frog	0.3758	cat	0.0146	plane
cat	cat	0.7977	cat	0.0825	dog	0.0673	deer
ship	ship	0.8536	ship	0.0674	deer	0.0331	frog
plane	deer	0.9302	deer	0.0353	horse	0.0240	plane
cat	cat	0.9616	cat	0.0218	dog	0.0094	frog
deer	bird	0.5235	bird	0.3125	dog	0.0995	deer
deer	deer	0.9951	deer	0.0027	cat	0.0006	bird
ship	ship	0.5265	ship	0.3339	deer	0.0676	cat
deer	deer	0.5839	deer	0.3725	cat	0.0163	bird
ship	ship	0.9908	ship	0.0033	bird	0.0032	deer
truck	cat	0.6517	cat	0.3254	dog	0.0116	horse
ship	ship	0.9777	ship	0.0087	cat	0.0065	deer
frog	frog	0.9188	frog	0.0398	ship	0.0223	deer
plane	plane	0.9462	plane	0.0397	cat	0.0070	bird
